,0,1,2
0,2.7115437984466553,-1.8509645462036133,1.0
1,2.7137856483459473,-1.8454021215438843,1.0
2,2.703840494155884,-1.830924153327942,1.0
3,2.714163064956665,-1.8420076370239258,1.0
4,2.7011051177978516,-1.8354703187942505,1.0
5,2.7104363441467285,-1.8333117961883545,1.0
6,2.7113616466522217,-1.8339481353759766,1.0
7,2.7147676944732666,-1.8334271907806396,1.0
8,2.7066590785980225,-1.835422158241272,1.0
9,2.688885450363159,-1.8144092559814453,1.0
10,2.7064616680145264,-1.8315043449401855,1.0
11,2.713534355163574,-1.837265968322754,1.0
12,2.7019457817077637,-1.8257898092269897,1.0
13,2.705301284790039,-1.8250281810760498,1.0
14,2.698291063308716,-1.8176424503326416,1.0
15,2.677751064300537,-1.8145105838775635,1.0
16,2.704930305480957,-1.8308242559432983,1.0
17,2.703310012817383,-1.841081976890564,1.0
18,2.7144699096679688,-1.8431246280670166,1.0
19,2.699078321456909,-1.8257925510406494,1.0
20,2.709415912628174,-1.8316905498504639,1.0
21,2.702446460723877,-1.842686653137207,1.0
22,2.687168598175049,-1.822004795074463,1.0
23,2.7167041301727295,-1.8459627628326416,1.0
24,2.7095043659210205,-1.8279753923416138,1.0
25,2.706249475479126,-1.835392713546753,1.0
26,2.7193613052368164,-1.830355167388916,1.0
27,2.7090229988098145,-1.8383677005767822,1.0
28,2.697563648223877,-1.8274638652801514,1.0
29,2.693202018737793,-1.8238948583602905,1.0
30,2.6677608489990234,-1.8120124340057373,1.0
31,2.7078897953033447,-1.8386482000350952,1.0
32,2.697726249694824,-1.8272820711135864,1.0
33,2.7229161262512207,-1.8485429286956787,1.0
34,2.7161803245544434,-1.8381364345550537,1.0
35,2.7176568508148193,-1.8259263038635254,1.0
36,2.6951799392700195,-1.8236562013626099,1.0
37,2.691004991531372,-1.8219149112701416,1.0
38,2.6893362998962402,-1.8138847351074219,1.0
39,2.712916374206543,-1.8456180095672607,1.0
40,2.710407257080078,-1.8423539400100708,1.0
41,2.7048416137695312,-1.8310306072235107,1.0
42,2.702667236328125,-1.8309063911437988,1.0
43,2.7007505893707275,-1.8285939693450928,1.0
44,2.7091007232666016,-1.824196219444275,1.0
45,2.6878323554992676,-1.8232566118240356,1.0
46,2.6967875957489014,-1.840293526649475,1.0
47,2.715228796005249,-1.8498061895370483,1.0
48,2.6945993900299072,-1.8221142292022705,1.0
49,2.7152857780456543,-1.83890962600708,1.0
50,2.7028541564941406,-1.815373420715332,1.0
51,2.700746774673462,-1.8292417526245117,1.0
52,2.69034481048584,-1.8188841342926025,1.0
53,2.719996213912964,-1.8500077724456787,1.0
54,2.700990915298462,-1.8238544464111328,1.0
55,2.6933398246765137,-1.8141716718673706,1.0
56,2.6996009349823,-1.8205702304840088,1.0
57,2.7048068046569824,-1.8259689807891846,1.0
58,2.7121329307556152,-1.837663173675537,1.0
59,2.709638833999634,-1.830400824546814,1.0
60,2.7200865745544434,-1.8450019359588623,1.0
61,2.7236204147338867,-1.8429574966430664,1.0
62,2.706693649291992,-1.8368674516677856,1.0
63,2.6981639862060547,-1.828739881515503,1.0
64,2.7127718925476074,-1.8328372240066528,1.0
65,2.7202510833740234,-1.8463374376296997,1.0
66,2.7005345821380615,-1.8210234642028809,1.0
67,2.678466796875,-1.8115229606628418,1.0
68,2.6986494064331055,-1.8301197290420532,1.0
69,2.7084672451019287,-1.8437676429748535,1.0
70,2.7019288539886475,-1.828619360923767,1.0
71,2.6969590187072754,-1.8211530447006226,1.0
72,2.71288800239563,-1.8378766775131226,1.0
73,2.680723190307617,-1.828094244003296,1.0
74,2.704965353012085,-1.8432378768920898,1.0
75,2.7079734802246094,-1.850451111793518,1.0
76,2.6913933753967285,-1.8303773403167725,1.0
77,2.694068670272827,-1.8310917615890503,1.0
78,2.680685520172119,-1.7997801303863525,1.0
79,2.7217330932617188,-1.8425605297088623,1.0
80,2.7248237133026123,-1.8300261497497559,1.0
81,2.7161028385162354,-1.8221381902694702,1.0
82,2.723407745361328,-1.8449184894561768,1.0
83,2.7216811180114746,-1.8363251686096191,1.0
84,2.718210220336914,-1.833778977394104,1.0
85,2.714348793029785,-1.8290855884552002,1.0
86,2.6999025344848633,-1.8161280155181885,1.0
87,2.6955947875976562,-1.8199455738067627,1.0
88,2.697519540786743,-1.822313904762268,1.0
